UC_SEQ,MAIN_TITLE,GUGUN_NM,LAT,LNG,PLACE,TITLE,SUBTITLE,ADDR1,ADDR2,CNTCT_TEL,HOMEPAGE_URL,USAGE_DAY_WEEK_AND_TIME,RPRSNTV_MENU,MAIN_IMG_NORMAL,MAIN_IMG_THUMB,ITEMCNTNTS,수집페이지,수집시간,google_place_id,google_name,google_rating,google_review_count,google_address,google_lat,google_lng,review_1_text,review_2_text,review_3_text,review_4_text,review_5_text
,화국반점,중구,35.10253,129.0342,화국반점,화국반점,,중구 백산길3 ,,051-245-5305,,11:30-15:30 / 17:00-21:30,"탕수육, 간짜장",https://www.visitbusan.net/uploadImgs/files/cntnts/20230602160354975_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230602160354975_thumbL,"43년 전통의 중식전문점으로 간짜장이 특히 유명한 이곳은, 전통적인 방식의 요리로 외국인들이 많이 찾는 곳이기도 하다. 신세계와 범죄와의 전쟁 등 영화촬영지로도 유명하다.
",2,2025-08-23T14:59:01.638020,ChIJ2SB_c3TpaDURN5Tep-CQPzU,화국 반점,3.6,883,대한민국 부산광역시 중구 백산길 3,35.1025665,129.0342513,,"옛날 중국집 느낌입니다. 오후1시쯤 가게에 손님1팀만 있었어요. 주인분이 중국말을 하셔서 화교로 추측 되네요. 유니짜장을 먹었는데 옛날짜장 느낌이였고 고기에서 향신료 느낌도 살짝 있습니다.
저는 오랜만에 먹는 짜장면이여서 맛있었는데 애들 입맛에는 안맞았나봐요. 그리고 여긴 군만두는 안팝니다.",,,
,로얄경양식&스테이크 광안점,수영구,35.153294,129.12462,로얄경양식&스테이크 광안점,로얄경양식&스테이크 광안점,,"민락수변로 29, 2층 201~203호",,0507-1334-8718,,"11:30-22:00
(21:20 라스트 오더)",,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511111431528_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511111431528_thumbL,"광안리의 바다풍경을 즐기며 식사를 할 수 있는 패밀리레스토랑으로 가격에 비해 높은 수준의 음식과 서비스를 제공하고 있다. 조리하는 모습을 직접 볼 수 있는 오픈주방을 운용하고있으며, 바다를 충분히 즐길 수 있는 실내 환경이 인상적이다.


",2,2025-08-23T14:59:01.638020,,,0,0,,,,,,,,
,본참치,중구,35.10548,129.03526,본참치,본참치,,중구 해관로73,,051-463-3737,,11:30-14:30 / 17:00-22:30,"특정식 ￦34,000
특초밥 ￦18,000",https://www.visitbusan.net/uploadImgs/files/cntnts/20240419095246698_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419095246698_thumbL,"전국의 참치 매니아들이 찾아오는 유명한 참치전문점으로, 조리명인인 오너쉐프가 운영하고 있는 곳이다. 당일재료는 당일소진하고 있으며, 노인들을 위한 행사를 개최하는 등 지역 사회에 기여하고 있는 식당이기도 하다.
",2,2025-08-23T14:59:01.638020,ChIJmfhQMHHpaDURIuAXL7oxVvQ,본 참치(Bon tuna),4.5,1794,대한민국 부산광역시 중구 중앙대로 91번길9,35.10483,129.0349897,월욜은 휴무,월등한 참치 맛집 그런 곳은 아니지만 정말 꾸준하고 성실하고 친절한 서비스로 기분좋은 식사를 경험하게 해주시는 곳. 가격도 저렴하고 가격대비 퀄리티도 좋다.,,직원분들도 다 친절하시고 코스요리 가성비 최고,특별한
,무궁화,수영구,35.14778,129.10925,무궁화,무궁화,,황령산로8번길 5,,051-623-5700,,"화-일 : 11:30-21:00
(15:00-17:00 브레이크 타임)
(14:00, 20:00 라스트 오더)",,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511113221248_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511113221248_thumbL,"할머니집에 놀러온 것 같은 느낌을 주는 이곳은 전골요리로 무척 유명한 식당으로, 직접 만든 커다란 만두를 사용한 만두전골이 특히 인기 있다. 신선한 야채를 사용하는 이곳은 항상 변함없는 맛으로 기억되는 곳이기도 하다.


",2,2025-08-23T14:59:01.638020,ChIJS17U8N7saDURrEqWlErpNIE,무궁화식당,4.1,551,대한민국 부산광역시 수영구 황령산로8번길 5,35.1477781,129.1093117,"이제부터 맛이 있든 없든 모든 식당의 별점은 5점으로 통일하며 진짜 맛있는 집은 +1점~+5점까지 추가하겠습니다. 제가 뭔데 별점을 주는 지, 저도 이해 안 되네요.

남천동 무궁화, 추가 별점은 +2

아주 오래된 식당입니다. 주택에서 오랫동안 장사하셨습니다. 평소에는 징기스칸을 먹지만 오늘은 만두전골 입니다.

만두전골은 1인 1만7천원.

기본으로 소량의 소고기와 칼국수가 나오며, 죽은 1인3천원 2인부터 주문입니다.

반찬과 육수가 나옵니다. 지금부터 드시기만 하면 됩니다. 다 알아서 제 때 맞춰 넣어주시고 만들어 주십니다.

육수가 아주 맛이 좋습니다. 야채도 건져 먹으면 맛있지만 만두전골을 시키면 찍어먹는 소스는 안 주십니다. 쩝.

만두는 1인 2개고, 크기가 크며 피도 두껍습니다.
칼국수, 죽, 만두 모두 준수하지만

가격이 조금 비쌉니다. 차라리 징기스칸을 먹는 게 낫습니다.",,,,"겨울에 만두 전골(1인분 큰 만두 2개와 소고기/ 야채/칼국수 조금씩 포함)에 죽 추가해서 먹었어요.
신발 벗고 들어가서 바닥이 온돌인 것도 좋네요."
,어가초밥,중구,35.097214,129.02882,어가초밥,어가초밥,,자갈치로 41,,051-247-3777,,"월-토: 12:00-21:00
(14:00-17:00 브레이크 타임) ",,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511113442878_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511113442878_thumbL,"부산 최대 수산물시장인 자갈치시장과 인접한 일식전문점으로 빠르게 재료를 공수하여 신선한 음식을 제공하고 있다. 대부분의 좌석이 독립된 룸으로 운영되고 있어 편안하게 식사를 즐길 수 있기도 하다.
",2,2025-08-23T14:59:01.638020,ChIJq2AEpaDpaDURUVZyRQSmsSY,어가초밥,3.8,125,대한민국 부산광역시 중구 자갈치로 41,35.0972193,129.0288611,,"평생 이렇게 맛없는 초밥 처음 먹어봅니다
밥은 떡이되고 와사비도 오래된느낌 생선도 미끌거리고 비려요",,"1인 7만원 코스요리 주문했는데 역시 분위기가 고급지고 좋았어요
어머니 환갑잔치로 이용했는데
서비스도 정말 좋았네요 ! 💛",
,배꼽시계,기장군,35.30255,129.24944,배꼽시계,배꼽시계,,부산광역시 기장군 일광읍 장곡길 63-14,,051-728-6118,,화-일 : 11:30-22:00,"황칠유황오리백숙, 능이유황오리백숙, 오리불고기",https://www.visitbusan.net/uploadImgs/files/cntnts/20220511115114884_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511115114884_thumbL,"약선 요리를 추구하여 수술 후 환자들도 자주 찾을 만큼 건강한 음식을 만드는 오리요리전문점으로 계절재료를 사용해 장아찌를 담고 2년 이상 숙성시킨 김치를 사용한다. 오리백숙은 시간이 많이 걸리니 2시간 이상 전 예약이 필수다.
",2,2025-08-23T14:59:01.638020,,,0,0,,,,,,,,
,사랑도횟집,기장군,35.247726,129.21346,사랑도횟집,사랑도횟집,,기장읍 차성로 337-1,,051-722-7001,,"월-토 : 11:30-21:00
(14:00-17:00 브레이크 타임)","자연산회, 앙장구비빔밥, 물회",https://www.visitbusan.net/uploadImgs/files/cntnts/20220511131104127_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511131104127_thumbL,"매일 좋은 횟감을 선별해서 준비하고, 직접 만든 반찬들로 식탁을 채운다. 음식에 대해 정직하게 운영한다는 이곳은 단골이 많기로 유명한 횟집으로, 가격이 다소 높아 보이지만 음식이 차려지면 오히려 저렴하다는 생각이 들게 한다.
",2,2025-08-23T14:59:01.638020,ChIJ74hH-xaPaDURBpNR4yVeNVs,사랑도회집,4.4,106,대한민국 부산광역시 기장군 기장읍 동부리 115-4,35.24775169999999,129.2135181,,월미도 여행,가성비 최고의 맛집입니다.,모든 반찬이 맛나고 전체적으로 깔끔합니다. 맛나게 잘 먹고 왔습니다.,찐맛집입니다
,삼송초밥 부산남포본점,중구,35.099678,129.02986,삼송초밥 부산남포본점,삼송초밥 부산남포본점,,중구 광복로55번길 13,,051-245-7870,,11:00-14:30 / 16:30-21:00,"김초밥(후토마끼) ￦17,000
초밥 정식 특선 ￦32,000-52,000",https://www.visitbusan.net/uploadImgs/files/cntnts/20240419104310358_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419104310358_thumbL,"부산에서 가장 유명한 일식전문점 중 한 곳으로 65년 이상의 역사를 가지고 있으며, 대를 이어 오는 손님들이 이곳의 변치 않는 맛을 보증하고 있다. 특히 김초밥으로 많이 알려져 있기도 한 곳이다.
",2,2025-08-23T14:59:01.638020,ChIJpYl_ogrpaDURPEKsg5pZfXY,삼송초밥,4,487,대한민국 부산광역시 중구 광복로55번길 13,35.0996859,129.0298792,"음식은 객관적으로 별 1개반, 가성비로는 별 반개
뻔히 예상되는 결과였는데,
근처에 갔다가 시간이 맞아서 가는 바람에 예상을 확인하고 말았다.
차라리 자갈치를 가세요.",사시미가 너무 신선하고... 사장님께서 서비스도 잘 해주시네요. 꼭 들러서 드셔보세요. 너무 맛있어요... 👍👍👍👍👍,"오리지날 후토마끼는 삼송초밥 말고는 요새 찾아보기 힘들어요.초밥 정식과 사시미 정식 먹었는데 너무 맛있어서 금태구이,튀김,후식은 사진 찍는걸 잊었네요.
같이 나오는 반찬들도 하나같이 흔하지 않고 맛있어요 초밥은 그야말로 장인의 솜씨고요.
옛날 감성의 인테리어지만 그릇 하나 하나,음식 담음새가 정성스럽습니다.
다만 초밥정식 사시미 정식에서 초새우는 다른 것으로 대체되었으면 합니다.가격대에 맞지 않아 보여요.
장국 대신에 지리탕을 주시는데 국물만으로 소주 한병 마실만큼 시원합니다.
쯔끼다시 많이 나오는 스타일은 아니지만 딱 먹을것만 고급스럽게 나와요,",,"Very delicious sushi set. It is a lot of food, so come to the restaurant hungry. The eel was the best bite of sushi for sure."
,솔리보,기장군,35.26711,129.23145,솔리보,솔리보,,"일광면 해송4로 21, 201호",,0507-1420-4401,,"월-금 : 11:30-21:00
(15:00-17:00 브레이크 타임)
(14:00,20:00 라스트 오더)
토-일 : 11:30-21:00
(20:00 라스트 오더)","포모도로파스타, 새우로제파스타, 부채살스테이크",https://www.visitbusan.net/uploadImgs/files/cntnts/20220511132220417_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511132220417_thumbL,"스승에게 전수받아 계승·발전시킨 토마토 소스가 특기라는 젊은 오너쉐프는, 스테이크에 쓰는 고기도 직접 정육하여 8시간 이상의 수비드 과정을 거쳐 만들고 있다. 햇살이 들어오는 단정한 인테리어의 공간이 이름처럼 무척 따듯하게 느껴지는 곳이다.

",2,2025-08-23T14:59:01.638020,ChIJH1Ei7UiFaDUR8u1_f9CCo3A,솔리보,4.8,5,대한민국 부산광역시 기장군 일광면 삼성리 888-7,35.2670764,129.2314598,"불고기 수비드 스텔라 피자..
화덕피자의 독특함이 맛있어요
불고기 부채살 수비드 스테이크 슬라이스를해서 샐러드와 같이 곁들여진 별모양 스텔라 피자이다.
레드오일 새우크림파스타..
청양고추가루로 만든 고추기름으로 재료를 볶고, 새우머리장으로 만든 비스크를 만든 크림파스타",,,"일광역 바로 앞 있음
신도시 레스토랑이라 인기 많음.
화덕 있음
양이 푸짐함",
,부산족발,중구,35.09956,129.02664,부산족발,부산족발,,중구 광복로 13-1,,0507-1412-5359,,10:00-24:00,"족발, 냉채족발",https://www.visitbusan.net/uploadImgs/files/cntnts/20230608133922872_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608133922872_thumbL,"부평동 돼지족발골목에 위치한 족발전문점으로, TV 프로그램으로도 자주 소개되는 유명한 식당이다. 이 지역은 부산의 향토음식인 냉채족발이 탄생한 곳으로도 유명한데, 부산족발도 담백하고 탄력 있는 족발과 냉채족발이 유명하다.
",2,2025-08-23T14:59:01.638020,ChIJ4ybBVaDpaDURnp5GmmggUjY,부산족발,3.9,1983,대한민국 부산광역시 중구 광복로 13-1,35.0995844,129.0266567,,,넘좋은걸요 서울족발이랑은 또다른 매력이 냉채만 먹었는대  오향을 못봤네요,Nice food and beers,냉체먹을때는 꼭 들리는 곳.. 코를 쏘는 맛이 강하고 강한 맛을 좋아하는 사람이라면 좋아할 곳. 냉체족발 시키고 무조건 쌈 싸먹어야 된다.! 여름에 먹기 좋은 별미다!!
,포에버얌 부산기장점,기장군,35.282776,129.2583,포에버얌 부산기장점,포에버얌 부산기장점,,일광면 문오성길 43,,0507-1311-3645,https://www.instagram.com/pho.everyum/,"월-금: 11:30-14:40 / 17:00-20:00
토-일: 11:30-14:40 / 16:30-20:00
(14:40, 19:00 라스트 오더)

","왕갈비쌀국수, 분짜, 새우튀김롤",https://www.visitbusan.net/uploadImgs/files/cntnts/20220511133523476_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511133523476_thumbL,"현지 풍 인테리어의 매장으로 들어오면 동남아의 어촌마을에 있는 느낌이 드는 이곳은 육수와 소스 양념 등을 모두 직접 만들고 있는 베트남음식전문점. 아늑한 분위기로 연인과 가족들이 많이 찾는 곳이기도 하다.
",2,2025-08-23T14:59:01.638020,ChIJK7VAa-2HaDURM8tCUfKWurA,포에버얌(PHOever Yum),4.4,267,대한민국 부산광역시 기장군 일광면 문오성길 43,35.28284910000001,129.2583124,,맛있어요~,"기장하면 뻔하지 않은 메뉴 ... 쌀국수
매장안 분위기도 좋고 맛도 좋고
바다냄세 맡으며 쌀국수한그릇 👍👍👍👍",,
,물레방아 즉석구이,중구,35.10104,129.03513,물레방아 즉석구이,물레방아 즉석구이,,중구 중앙대로41번길 11-1,,051-245-1195,,11:40-15:00 / 16:30-22:00,"안금무, 소금구이",https://www.visitbusan.net/uploadImgs/files/cntnts/20220511134126759_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511134126759_thumbL,"미식가들 사이에서 꾸준히 좋은 평가를 받고 있는 45년 전통의 구이전문점으로, 한우 안거미 부위를 안금무라는 별칭으로 판매해 더 유명한 곳이기도 하다. 명점으로 인정받는 곳 답게 고기선별에 무척 신경을 쓴다고 한다.
",2,2025-08-23T14:59:01.638020,ChIJjcTFcHPpaDURL_d58bkbzeA,물레방아즉석구이,4.1,334,대한민국 부산광역시 중구 중앙동1가 중앙대로41번길 11-1,35.1010364,129.0351555,추억의 안금무입니다 ㅋ 맛나요,사장님 인성도 나쁘지 않고 사장님 아들이 레전더리입니다,,"전현무계획보고 왔다..
1인분이 100g이라서 놀랐음;;
암금무...와~~ 살살 녹음...;;;; 진짜 맛있음!!
근데 왜 100g인지 알겠다...
1인분 조금 넘게 먹으니 느끼해짐ㅎㅎ
그때!! 된장찌개를 먹음 싹!!
잘먹었습니다 ~~
주차장이 없어서 별 하나 뺐어요~^^;",우리가 한국어를 전혀 모르는데도 그들은 외국인인 우리를 아주 잘 대해주었습니다. 그들은 우리가 쇠고기를 요리하는 것을 도왔고 친근한 몸짓으로 우리와 소통했습니다. 쇠고기는 매우 맛있고 품질이 좋았습니다.
,양귀빈 식당 3호점,수영구,35.163265,129.116,양귀빈식당 수영점,양귀빈 식당 3호점,,수영로646번길 15,,0507-1363-0840,,17:00-23:00,,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511135001245_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511135001245_thumbL,"아직은 흔하게 보기 힘든 양고기구이전문점으로 카페를 해도 어울릴만한 인테리어가 인상적이다. 숙련된 점원이 고기를 구워주는 이곳은 일식을 전공한 오너가 많은 공부를 통해 질 좋은 양고기를 장만한다고 한다.


",2,2025-08-23T14:59:01.638020,ChIJYwWl8NSSaDURCKlUvsCuyYw,양귀빈식당 수영점,4.6,11,대한민국 부산광역시 수영구 광안동 100 14번지 1층,35.163278,129.1160213,"룸이 있어서 프라이빗 하게 식사 가능하고, 콜키지 프리인 점이 가장 좋았음! 👍
양고기도 가성비 좋고, 밖에서 구워서 서빙을 하니 옷에 냄새도 안 베고, 방아된장찌개가 완전 별미로 강추!","최고의 작은 공간: 시멘트, 강철, 나무, 그리고 미술품… 그리고 맛있는 음식.
놀라운 곳.",,"와인마시기 좋은곳. 콜키지 프리.
주차장은 협소.","세련된 가게에서 코스파 좋은 양고기를 즐길 수 있다.

광안리의 1호점에 여러 번 방문했지만,
이번 3호점인 수영점에 갈 수 있었습니다.
1호점과는 또 다른 차분한 분위기의 세련된 공간에서,
고급 레스토랑에 갔던 기분이었습니다.
점원 씨들도 여러분 굉장히 정중하고,
조금 공식적인 모임 때에도 갈 수 있다고 생각했습니다.

오너 씨가 고기에 굉장히 고집하는 분으로,
어쨌든 고기가 맛있습니다.
함께 나오는 오카즈도 전부 맛있고,
고기와의 궁합이 뛰어났습니다.

유리와 병에서 팔고있는 레드 와인도 굉장히 맛있었습니다.
코케이지・프리인 점도 굉장히 좋았습니다."
